content,is_spam
"&lt;script&gt;document.write('&lt;a target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt='+Math.floor(Math.random()*999999999)+'""&gt;');&lt;/script&gt;&lt;noscript&gt;&lt;a  target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt=[CACHEBUSTER] ""&gt;&lt;/noscript&gt;﻿",1
Hey ! Subscribe  to me for the peace in the world ! ♥﻿,1
"Haha its so funny to see the salt of westerners that top views of youtube  goes to video they dont even understand, keep the salt up!﻿",0
Check out this playlist on YouTube: I tried﻿,1
"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",1
Click For iTunes code http://shhort.com/a?r=0LaviqU2b﻿,1
I&#39;m A SUBSCRIBER﻿,1
The population of world is more than 7 billion﻿,0
2 Billion Views For This Piece Of Shit... ~ A R E ~ Y O U ~ K I D D I N G ~ M E ~﻿,0
Check out this playlist on YouTube:﻿,1
Ouf Ouf OUFFFFFFFFFFFFFFFFFF!!!!!!!! :),0
"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
https://www.facebook.com/nicushorbboy add mee &lt;3 &lt;3﻿,1
I love KATY PERRY &lt;3 &lt;3﻿,0
If you pause at 1:39 at the last millisecond you can see that that chick is  about to laugh. Takes a few tries.﻿,0
Check out this playlist on YouTube:👿👳👳👳👳👳﻿,1
Pleas subscribe my channel GamezZMTA﻿,1
Please go in and see our Channel and subscribe :-). It would be Nice mate.,1
Bitcoin is the best investment of the decade. Buy Bitcoin now!,1
Come subscribe﻿,1
"Just coming to check if people are still viewing this video. And  apparently, they still do.﻿",0
Shakira - Waka Waka <br />LOVE THIS SONG!!!!!!!!!!!!!!!﻿,0
"she is a fool. this is a foolish video. the lyrics are all about her and  how great she is. she is arrogant, obviously. but the thing is that there  are a lot of idiots.. look how many hits this garnered. the young stupid  girls who listen to her are numbering in the millions i guess. this video  is a piece of trash. why would anyone ever like it or listen to it? because  these stupid little girls have idiots for fathers and mothers.. and so they  are going to turn into idiots also.. just like this stupid singer. ﻿",0
Help me get 50 subs please ﻿,1
Love you shkira﻿,0
and how many subscribers compared to her over a million,1
So freaking sad...﻿,0
Check out this video on YouTube:it is a old track but it still bad﻿,1
"Could you please check out my covers on my channel? I do covers like Adele, Kodaline, Imagine Dragons...and more. Please if you could spare a few minutes,  could you have a listen to one or two of my covers , Feel free to comment and subscribe :) Thank you! ",1
https://viralangels.com/user/d4aaacwk﻿,1
I love you  ;p﻿,0
just checking the views﻿,0
Hey guys! My mom said if i got 100 subs before christmas I'll get a kitten  and I always have wanted an kitten so please watch my videos and if you  like it subscribe or like :) Please no mean comments﻿,1
"Hello all 29.24% earth population of the world, hope your having a great  day :)﻿",0
"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you",1
who is going to reach the billion first : katy or taylor ?﻿,0
Subscribe to my channel !﻿,1
Check out this video on YouTube: ﻿,1
Check out this video on YouTube:hjalp﻿,1
My 6th grade teacher looked exactly like Katy Perry come to think of it...﻿,0
I still to this day wonder why this video is so popular ?? illuminati  confirmed ??﻿,0
****ing love it omg :v﻿,0
i turned it on mute as soon is i came on i just wanted to check the  views...﻿,0
Man this song really does get in your bones - one minute I&#39;m nearly dosing off to sleep - the next I&#39;m shuffling like crazy with hot feet XD﻿,0
"I absolutely adore watching football plus I’ve started earning income with out risk from claiming bonus deals. It’s a weird technique where you put money on something with one bookmakers and put money against it on Betfair. You acquire the bonus as income . A lad named Jim Vanstone is selecting the wagers free on his website Vanstone Secrets (Google it!). I have generated about 600 quid so far. And it’s free. I assume the bookmakers pay him to get new men and women, but it succeeds.",1
this song is awesome. these guys are the best. love this video too its hilarious lol. im getting popular fast because i rap with meaning. thumbs up if you piss next to the water in the toilet so it doesnt make noise﻿,1
Who is still watching in 2015﻿,0
Beautiful song beautiful girl it works,0
LMFAO!!!!!!!!﻿,0
Subscribe﻿,1
PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS,1
I am going to blow my mind﻿,0
"I love this-the talents of eminem and Skylar,works well together﻿",0
"Wow justin Bieber is Better  thats why when he buys medication he always shares with his half wited money alfred but sadly enough he is an attention hog with swamp ass and an eating disorder filled with sassy mice, and flaming hot cheetos that he can eat with the power of the samurman.",1
please suscribe i am bored of 5 subscribers try to get it to 20!﻿,1
SHAKIRA SONG WAKA WAKA﻿,0
She is perfect! &lt;3,0
It is 0 zero﻿,0
SERIOUSLY HOW DID THEY COME UP WITH THAT BEAT IT IS INSANELY GOOD HOLY ****﻿,0
"Don't mind me, I'm just checking what the views are up to : )﻿",0
"subscribe to <span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/104999962146104962510"" oid=""104999962146104962510"">SuperMarioLogan</a></span>  if you thot the robot dudes r epic and awsome﻿",1
Why sooooo many downs?﻿,0
"Lol...I dunno how this joke gets a lot of likes, but whatever. xD﻿",0
"Come check out our music channel! go check out the song &quot;Love Me&quot; by J.E.M.INI! If you do you are a very amazing person, thank you to all who check it out, if you don&#39;t check it out you&#39;re still an amazing person just for reading this post",1
subscribers please`﻿,1
Check out this playlist on YouTube:m﻿,1
"My videos are half way decent, check them out if you want.﻿",1
Never get old ﻿,0
sub me if you dont like the song﻿,1
adam b beats check out my page,1
Katy Perry can't sing for shit. All i hear it autotune.﻿,0
"Hi there, have you heard about DribbleProShot? Just do a search on Google. On their web site you can watch a smart free video featuring the best way to significantly boost your football aka soccer skills in no time... It turned Nick into a much better football or soccer player...His team mates were definitily amazed! I hope it will help you also...",1
subscribe to my channel  /watch?v=NxK32i0HkDs,1
In what South American jungle or any jungle for that matter do you find an  African elephant and a bengal tiger in the same place. Who made this video.﻿,0
I WILL NEVER FORGET THIS SONG IN MY LIFE LIKE THIS COMMENT OF YOUR HEARING THIS SONG FOR LIKE A YEAR!!!!!,1
Admit it you just came here to check the number of viewers ﻿,0
Wanna Laugh??? Please SUBSCRIBE to our channel!!!,1
Every day I&#39;m Shuffling !﻿,0
Is that tiger called 'Katty Purry'?﻿,0
this very good so I dance with some companions front of the whole school﻿,0
https://www.facebook.com/FUDAIRYQUEEN?pnref=story﻿,1
j aiiima plzzz  https://www.facebook.com/pages/%C3%89c%C3%B8l%CE%B5-al-ma%CE%B7b%CE%B5t/302703146601369 ﻿,1
Like this comment if you still jam out to this song after 4 years ﻿,1
https://www.facebook.com/photo.php?fbid=313454548839369&amp;set=a.207230212795137.1073741825.100005244783212&amp;type=1&amp;theater  1111111111111111111﻿,1
"I love this song, it´s for empowering every woman :)  ""you´re gonna hear me roar"" ;)﻿",0
love lmfao party rockin keep it going﻿,0
follow me---&gt; https://twitter.com/f0llowshoutouts ﻿,1
"Dear person reading this, You are beautiful and loving Have a great day﻿",0
Charlie got off the island and dated Megan Fox? b-but what about claire?﻿,0
Please subscribe to me﻿,1
Check Out The New Hot Video By Dante B Called Riled Up,1
"cool song check out my animal trafficking petition.<br /><a href=""http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick"">http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick</a>﻿",1
hello friends. i am a young 15 year old rapper trying to make something out of nothing..Please can you take a second of your life and check out my videos and help me reach my Dreams! GoD Bless YOU,1
LOVE THE WAY YOU LIE ..&quot;﻿,0
Lol check out my chanell and subscribe please i want 5000 subs thats it im nearly their now﻿,1
i&#39;m watching this on summer 2015﻿,0
Do you need more instagram followers or photo likes? Check out IGBlast.com and get em in minutes!,1
subscribe to me﻿,1
Yea stil the best WK song ever<br />Thumbs up of you think the same<br />﻿,1
Katy Perry You Are Looking Soo PRETTY DAMN CUTE :-* :-*﻿,0
Shakira :-*,0
